id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,clasificacion
hatom,htm,Hatom,https://coin-images.coingecko.com/coins/images/31114/large/Frame_7240.png?1696529944,0.215559,11273612.0,1464.0,21561554.0,31842.0,0.229779,0.214621,-0.014154256192411535,-6.16169,-737136.197206134,-6.1373,52285712.0,100000000.0,100000000.0,3.62,-94.03734,2023-12-10T02:16:29.382Z,0.202225,6.59419,2025-04-07T07:11:41.454Z,,2025-05-05T01:04:38.501Z,memes
book-of-ethereum,booe,Book of Ethereum,https://coin-images.coingecko.com/coins/images/37384/large/RGh5luer_400x400.jpg?1714230970,0.108074,10807357.0,1481.0,10807357.0,112232.0,0.120149,0.107159,-0.011524491284466462,-9.63602,-1161428.8228739407,-9.70381,100000000.0,100000000.0,100000000.0,0.784594,-86.28167,2024-10-16T14:44:49.378Z,0.00692796,1453.60462,2024-04-27T15:24:56.379Z,,2025-05-05T01:04:38.031Z,memes
araracoin,arara,Araracoin,https://coin-images.coingecko.com/coins/images/54852/large/logo_200_200_stxqsn.png?1742105177,0.00029302,10621927.0,1495.0,29301869.0,209024.0,0.00030505,0.00029221,-9.639102345459e-06,-3.18482,-349314.792236872,-3.18391,36250000000.0,100000000000.0,100000000000.0,0.00030921,-5.173,2025-05-02T16:01:55.896Z,0.00020025,46.42937,2025-03-25T11:21:56.511Z,,2025-05-05T01:04:35.482Z,memes
kendu-inu,kendu,Kendu Inu,https://coin-images.coingecko.com/coins/images/35722/large/photo_2024-03-05_01-23-59_%281%29.jpg?1709632285,1.065e-05,10578220.0,1496.0,10615998.0,78133.0,1.114e-05,1.043e-05,-4.82769903958e-07,-4.33691,-484530.7468168717,-4.37984,993200196805.3147,996747147258.9152,1000000000000.0,0.00027183,-96.0818,2024-06-13T08:13:06.333Z,2.69e-06,296.46427,2024-05-01T10:04:33.317Z,,2025-05-05T01:04:37.921Z,memes
pepefork,pork,PepeFork,https://coin-images.coingecko.com/coins/images/34913/large/pork.png?1706606047,3.1547e-08,10423938.0,1508.0,13271338.0,682295.0,3.2868e-08,3.0449e-08,-4.6265364e-10,-1.44537,-134736.58852744475,-1.27607,330429888448095.0,420690000000000.0,420690000000000.0,9.19634e-07,-96.57661,2024-02-02T01:29:07.656Z,3.0449e-08,3.39369,2025-05-04T23:12:35.991Z,,2025-05-05T01:04:33.134Z,memes
mother-iggy,mother,Mother Iggy,https://coin-images.coingecko.com/coins/images/38269/large/mother.png?1716954537,0.01044326,10307455.0,1515.0,10307455.0,1565450.0,0.01289988,0.01017123,-0.002438004632578185,-18.92675,-2409849.7444942035,-18.94937,986131769.302479,986131769.302478,989998941.76,0.230559,-95.47056,2024-06-06T16:35:19.104Z,0.0031953,226.82434,2025-04-07T06:55:46.369Z,,2025-05-05T01:04:37.054Z,memes
vankedisi,vankedisi,vankedisi,https://coin-images.coingecko.com/coins/images/54957/large/vankedisi-logo.jpg?1742837892,0.119088,10122473.0,1520.0,10122473.0,178193.0,0.119129,0.097828,0.02058026,20.89192,1699731.0,20.18026,85499795.69295,85499795.69295,1000000000.0,0.119129,-0.25805,2025-05-04T22:01:16.153Z,0.01345943,782.81256,2025-04-09T09:36:28.727Z,,2025-05-05T01:04:39.054Z,memes
department-of-government-efficiency,doge,Department Of Government Efficiency,https://coin-images.coingecko.com/coins/images/39841/large/IMG_9775.PNG?1729771739,0.01021734,10001916.0,1528.0,10001916.0,1749363.0,0.0112952,0.01015649,-0.001006958383460273,-8.97124,-1013591.4713145513,-9.2015,979120253.5912844,979120253.5912844,1000000000.0,0.512231,-97.99927,2024-11-13T19:05:39.525Z,9.953e-05,10196.77548,2024-09-02T19:35:40.880Z,,2025-05-05T01:04:37.131Z,memes
ryujin,ryu,RyuJin,https://coin-images.coingecko.com/coins/images/38350/large/RyuJinBLK.png?1717145616,9.855e-09,9861184.0,1538.0,9861184.0,62888.0,1.014e-08,9.168e-09,4.52816e-10,4.81613,502177.0,5.36571,1000000000000000.0,1000000000000000.0,1000000000000000.0,1.40434e-07,-92.986,2024-06-07T01:39:47.295Z,4.025e-09,144.73506,2024-06-02T19:01:47.804Z,,2025-05-05T01:04:33.726Z,memes
moo-deng-2,moodeng,MOO DENG,https://coin-images.coingecko.com/coins/images/50348/large/1000000612.jpg?1727248974,2.344e-05,9830616.0,1541.0,9830616.0,3471284.0,2.589e-05,2.336e-05,-2.049767776787e-06,-8.04234,-883978.9432106446,-8.25023,420690000000.0,420690000000.0,420690000000.0,0.00042076,-94.4272,2024-11-20T05:30:50.667Z,5.43e-06,331.67466,2024-10-04T07:40:25.076Z,,2025-05-05T01:04:38.164Z,memes
pepe-unchained,pepu,Pepe Unchained,https://coin-images.coingecko.com/coins/images/52681/large/wn6wNj1C_400x400.jpg?1734021973,0.00120563,9693393.0,1548.0,9693393.0,1630694.0,0.00136305,0.00118891,-0.000110576767213981,-8.4012,-870246.8564068284,-8.23813,7999899984.289893,7999899984.289893,8000000000.0,0.068014,-98.22876,2024-12-12T18:11:10.220Z,0.00118891,1.32789,2025-05-04T23:31:57.222Z,,2025-05-05T01:04:41.502Z,memes
offcial-mascot-of-the-holy-year,luce,Luce,https://coin-images.coingecko.com/coins/images/51133/large/luce.jpg?1730190134,0.00936556,9397279.0,1565.0,9397279.0,6914486.0,0.0109316,0.0090821,-0.000926226924922835,-8.99967,-910563.9035519641,-8.8337,999981704.1926,999981704.1926,1000000000.0,0.319095,-97.08088,2024-11-13T23:40:53.496Z,0.00565364,64.75691,2025-02-03T02:56:46.339Z,,2025-05-05T01:04:39.820Z,memes
feg-token-2,feg,FEED EVERY GORILLA,https://coin-images.coingecko.com/coins/images/29643/large/IMG_3919.jpeg?1721352213,9.577e-05,9316232.0,1567.0,9316232.0,538196.0,0.00010127,9.517e-05,-3.804586541481e-06,-3.82083,-369843.2702482864,-3.8183,97276876344.4135,97276876344.4135,100000000000.0,0.0013903,-92.99222,2024-01-31T07:11:48.167Z,5.6e-06,1639.50502,2024-12-29T23:15:44.851Z,,2025-05-05T01:04:36.275Z,memes
black-unicorn-corp,moon,Black Unicorn Corp.,https://coin-images.coingecko.com/coins/images/52874/large/logo.png?1734552855,0.00068377,9236392.0,1571.0,9236392.0,98717.0,0.000695,0.00048992,0.00018262,36.44151,2459436.0,36.29116,13500000000.0,13500000000.0,13500000000.0,0.00276409,-75.20727,2024-12-18T20:15:13.595Z,0.00023154,195.97031,2025-04-07T06:59:24.224Z,,2025-05-05T01:04:33.234Z,memes
moby-ai,moby,Moby AI,https://coin-images.coingecko.com/coins/images/53613/large/PFP_V3.png?1736888476,0.00922899,9232827.0,1575.0,9232827.0,1216837.0,0.01017744,0.00684624,0.00173511,23.15366,1643396.0,21.65374,999973035.9321,999973035.9321,1000000000.0,0.19171,-95.34844,2025-01-22T19:21:15.038Z,0.00586918,51.93822,2025-04-07T07:00:24.763Z,,2025-05-05T01:04:38.351Z,memes
stonks-4,stnk,Stonks,https://coin-images.coingecko.com/coins/images/52124/large/hehe.0fe13131.png?1732609017,15.82,9215313.0,1572.0,9215313.0,90269.0,16.44,15.7,-0.5885041600064547,-3.58628,-334128.3572281264,-3.49893,581917.576808637,581917.576808637,581918.12,370.17,-95.72766,2024-12-04T10:55:44.409Z,10.96,44.35353,2025-03-07T03:45:41.106Z,,2025-05-05T01:04:37.077Z,memes
bongo-cat,bongo,BONGO CAT,https://coin-images.coingecko.com/coins/images/34342/large/bongocat_logo.jpg?1728501612,0.00915728,9154619.0,1577.0,9154619.0,58899.0,0.01068182,0.00878591,0.00011587,1.2815,155395.0,1.72676,999709267.6330075,999709267.6330075,999753924.0,0.142768,-93.55728,2024-11-20T16:45:42.191Z,2.101e-05,43674.93447,2024-02-28T20:38:05.786Z,,2025-05-05T01:04:38.489Z,memes
jingle,jingle,Jingle,https://coin-images.coingecko.com/coins/images/55437/large/Jingle.png?1746012902,0.00909678,9097340.0,1580.0,9097340.0,78868.0,0.01118043,0.0084315,-0.001727990948953576,-15.96331,-1726500.9224376138,-15.95091,999913646.274869,999913646.274869,999913696.0,0.01915846,-52.74325,2025-04-30T17:55:39.264Z,0.0084315,7.37907,2025-05-04T19:11:02.835Z,,2025-05-05T01:04:39.188Z,memes
luckycoin,lky,Luckycoin,https://coin-images.coingecko.com/coins/images/207/large/luckycoin.png?1696501576,0.489815,9055265.0,1583.0,9060351.0,229800.0,0.578825,0.482726,-0.08900961435717031,-15.37765,-1550516.6682523675,-14.61954,18279790.06862239,18290058.56862239,20000000.0,16.94,-97.08594,2024-11-25T08:25:46.116Z,1.172e-05,4210899.4623,2015-02-11T00:00:00.000Z,,2025-05-05T01:04:33.867Z,memes
pepecat-2,pepecat,PEPECAT,https://coin-images.coingecko.com/coins/images/52185/large/pepecat.png?1732694890,0.00913997,9030520.0,1581.0,9030520.0,365767.0,0.00970325,0.00877339,0.00017264,1.92523,153336.0,1.7273,989938913.51719,989938913.51719,1000000000.0,0.01036341,-12.02395,2025-04-22T14:56:10.247Z,2.295e-05,39630.39766,2024-12-23T02:12:57.801Z,,2025-05-05T01:04:38.025Z,memes
pip-3,pip,PiP,https://coin-images.coingecko.com/coins/images/51298/large/JPEG_image-458B-A87B-DA-0.jpeg?1734770153,11.4,8961348.0,1588.0,8961348.0,110138.0,11.93,11.23,-0.4443962342768142,-3.752,-343627.8158460986,-3.69295,786093.68,786093.68,1000000.0,81.08,-85.93967,2024-12-17T06:45:39.675Z,2.83,303.40753,2025-03-13T10:54:31.952Z,,2025-05-05T01:04:36.284Z,memes
bbqcoin,bbq,BBQCOIN,https://coin-images.coingecko.com/coins/images/51348/large/MJZ74qGI_400x400.jpg?1730838415,0.01783498,8926070.0,1590.0,8926070.0,439050.0,0.01792638,0.01492929,0.00032295,1.84418,208276.0,2.38909,500000000.0,500000000.0,500000000.0,0.065859,-72.70681,2025-04-03T19:16:34.257Z,0.01243322,44.57346,2025-02-28T13:47:23.803Z,,2025-05-05T01:04:38.048Z,memes
blub,blub,BLUB,https://coin-images.coingecko.com/coins/images/39356/large/Frame_38.png?1721888572,2.6252e-08,8846207.0,1594.0,11124429.0,164451.0,2.8026e-08,2.4334e-08,2.58535e-10,0.99462,150510.0,1.73086,334534993150684.9,420690000000000.0,420690000000000.0,2.50044e-07,-89.49353,2024-11-17T01:30:36.323Z,6.325e-10,4053.47796,2024-08-05T12:30:57.714Z,,2025-05-05T01:04:36.494Z,memes
wise-monkey,monky,Wise Monkey,https://coin-images.coingecko.com/coins/images/52663/large/MONKY_Logo-1_%281%29.png?1734006848,1.02e-06,8696581.0,1606.0,8696581.0,974917.0,1.16e-06,1.02e-06,-1.38198618256e-07,-11.90214,-1171227.1252121497,-11.86917,8499999000000.0,8499999000000.0,10000000000000.0,2.731e-05,-96.27059,2024-12-12T12:35:11.834Z,1.02e-06,0.00303,2025-05-05T00:41:09.083Z,,2025-05-05T01:04:39.725Z,memes
foxy,foxy,Foxy,https://coin-images.coingecko.com/coins/images/36870/large/Foxy_Logo_Square_200x200.png?1712645286,0.00217337,8693577.0,1603.0,21733941.0,3035963.0,0.00250456,0.00216897,-0.00030580592829583,-12.33501,-1196873.4814682882,-12.1013,4000000000.0,10000000000.0,10000000000.0,0.03032542,-92.78041,2024-06-06T19:20:36.859Z,0.0011223,95.07921,2025-04-16T08:17:09.492Z,,2025-05-05T01:04:39.774Z,memes
brett-memecoin,brett,Brett (ETH),https://coin-images.coingecko.com/coins/images/38340/large/logo_brett_200.png?1717129988,0.126213,8673246.0,1604.0,8673246.0,1205917.0,0.139029,0.126323,-0.011098038258273157,-8.08239,-732525.9126193691,-7.78805,68622705.70043223,68622705.70043223,69420000.0,0.661845,-80.77246,2024-09-27T00:35:28.124Z,0.02329758,446.22249,2024-06-12T03:49:52.879Z,,2025-05-05T01:04:37.859Z,memes
maga,trump,MAGA,https://coin-images.coingecko.com/coins/images/31498/large/Maga-Trump-Logo-200px.png?1696530309,0.190667,8589396.0,1615.0,8589396.0,129156.0,0.196358,0.188982,-0.004015758095212291,-2.06272,-142591.07804349065,-1.63297,45019550.127976805,45019550.127976805,47000000.0,17.51,-98.90989,2024-06-01T07:55:26.380Z,0.01135796,1580.89498,2023-10-14T06:05:44.420Z,,2025-05-05T01:04:39.637Z,memes
mfercoin,mfer,mfercoin,https://coin-images.coingecko.com/coins/images/36550/large/mfercoin-logo.png?1711876821,0.00844434,8444314.0,1627.0,8444314.0,914552.0,0.00867999,0.00835953,-0.000186245578681266,-2.15797,-185888.65645664185,-2.15393,999998066.04,999998066.04,1000000000.0,0.263597,-96.79661,2024-03-31T13:30:38.574Z,0.00589479,43.24604,2025-04-07T07:32:43.058Z,,2025-05-05T01:04:35.776Z,memes
base-god,tybg,Base God,https://coin-images.coingecko.com/coins/images/34563/large/tybg.png?1705400778,6.835e-05,8403026.0,1629.0,8403026.0,29370.0,7.456e-05,6.805e-05,-5.338865299093e-06,-7.245,-655485.6704416629,-7.23613,122931703600.77414,122931703600.77414,125000000000.0,0.00070125,-90.25537,2024-03-05T15:34:12.420Z,2.26e-06,2922.26516,2024-01-24T03:02:48.172Z,,2025-05-05T01:04:36.935Z,memes
wagmi-game-2,wagmigames,WAGMI Games,https://coin-images.coingecko.com/coins/images/25906/large/WAGMI_DEFENSE_LOGO24_coingecko.png?1708591845,3.95e-06,8314745.0,1632.0,8693182.0,372424.0,4.14e-06,3.95e-06,-1.84791880654e-07,-4.46756,-393314.23439682275,-4.51667,2104228266398.4458,2200000000000.0,2200000000000.0,3.321e-05,-88.10063,2023-12-10T00:00:00.000Z,1.74e-06,126.63398,2023-06-16T21:20:09.689Z,,2025-05-05T01:04:38.627Z,memes
hege,hege,Hege,https://coin-images.coingecko.com/coins/images/36873/large/download.png?1712646256,0.0082416,8241595.0,1635.0,8241595.0,308242.0,0.00826431,0.0078563,0.00034113,4.31779,341127.0,4.31781,1000000000.0,1000000000.0,1000000000.0,0.050861,-83.7571,2024-11-28T16:21:07.531Z,0.00049257,1577.19306,2024-04-09T07:21:23.281Z,,2025-05-05T01:04:39.333Z,memes
san-chan,san,San Chan,https://coin-images.coingecko.com/coins/images/53425/large/jIWmiTYe_400x400.jpg?1736356098,0.00883276,8086630.0,1641.0,8352443.0,1030311.0,0.0135701,0.00850328,-0.003533281185747835,-28.57244,-3324044.3990861224,-29.13101,911991151.566898,941968873.194315,1000000000.0,0.03753525,-76.18898,2025-02-03T06:20:31.180Z,0.00045775,1852.47521,2025-01-25T12:59:05.288Z,,2025-05-05T01:04:38.439Z,memes
kishu-inu,kishu,Kishu Inu,https://coin-images.coingecko.com/coins/images/14890/large/uVLzCoP.png?1696514553,8.332e-11,8007471.0,1652.0,8007471.0,333699.0,8.4764e-11,7.8993e-11,2.059e-12,2.53341,136756.0,1.73753,9.660052587962845e+16,9.660052587962845e+16,1e+17,1.7547e-08,-99.52886,2021-05-15T02:19:47.919Z,6.8855e-11,20.0618,2021-04-23T23:08:02.648Z,,2025-05-05T01:04:41.481Z,memes
harambe-ai,harambeai,Harambe AI,https://coin-images.coingecko.com/coins/images/39233/large/telegram-cloud-photo-size-5-6097888030653266938-m.jpg?1721234742,0.01991205,7804862.0,1663.0,11674495.0,2731.53,0.02093459,0.01952581,-0.000729021643361385,-3.5319,-279963.3795591751,-3.46283,391753388.79688495,585983800.0,690000000.0,1.17,-98.2945,2024-07-17T17:13:37.459Z,0.00566839,251.15896,2025-03-08T09:50:57.105Z,,2025-05-05T01:04:39.511Z,memes
orbit-3,grift,ORBIT,https://coin-images.coingecko.com/coins/images/52598/large/4.png?1733741120,0.00885415,7749282.0,1666.0,8806012.0,1681637.0,0.00906293,0.00795393,0.0006333,7.70355,509578.0,7.03866,879991789.395057,999991790.153493,999999126.15,0.188076,-95.3539,2025-01-22T20:26:09.847Z,0.00520988,67.72319,2025-03-11T00:52:01.714Z,,2025-05-05T01:04:38.413Z,memes
squidgrow-2,sqgrow,SquidGrow,https://coin-images.coingecko.com/coins/images/50187/large/cmc_200x200.png?1733729546,0.0076268,7626589.0,1678.0,7626589.0,118415.0,0.008342,0.00762384,-0.000708153135121425,-8.49618,-711411.3708214853,-8.53216,1000000000.0,1000000000.0,1000000000.0,0.081613,-90.56854,2024-12-06T19:37:26.905Z,0.0055504,38.68047,2025-04-08T22:52:32.389Z,,2025-05-05T01:04:33.173Z,memes
bad-idea-ai,bad,Bad Idea AI,https://coin-images.coingecko.com/coins/images/30871/large/BadIdea-Logo_Icon-Emblem.png?1723167526,1.1683e-08,7533473.0,1686.0,9696198.0,1148374.0,1.2227e-08,1.1624e-08,-4.52282138e-10,-3.72697,-288898.7890951019,-3.69324,644473124479629.0,829489800581053.0,831041059897327.0,1.93994e-07,-93.97827,2023-08-13T03:25:17.029Z,7.235e-09,61.45663,2025-04-09T01:30:31.650Z,,2025-05-05T01:04:38.331Z,memes
lock-in,lockin,LOCK IN,https://coin-images.coingecko.com/coins/images/38646/large/lockin.png?1718212159,0.00744307,7415645.0,1695.0,7415645.0,268561.0,0.00764971,0.00719582,8.794e-05,1.19569,-60760.93640501704,-0.8127,994379877.0,994379877.0,999999999.0,0.115837,-93.61788,2024-11-08T01:17:39.596Z,0.00402013,83.89578,2025-04-07T08:03:45.567Z,,2025-05-05T01:04:37.630Z,memes
drop-2,drop,DROP,https://coin-images.coingecko.com/coins/images/53198/large/200x200_no_background__DROP.png?1735616666,7.45,7391012.0,1693.0,7391012.0,229388.0,9.67,6.9,-1.8029698906241824,-19.47712,-1687519.5527839558,-18.58802,989194.534875,989194.534875,1000000.0,19.91,-62.46765,2025-01-18T03:41:17.029Z,2.01,272.42509,2025-04-07T08:29:07.018Z,,2025-05-05T01:04:37.019Z,memes
pond-coin,pndc,PondCoin,https://coin-images.coingecko.com/coins/images/31215/large/pond-coin.jpeg?1696530042,7.9427e-08,7344737.0,1696.0,33415694.0,207022.0,8.3983e-08,7.5555e-08,-3.695433269e-09,-4.44574,-352718.4647446694,-4.58227,92467036658944.23,420689000000000.0,420689000000000.0,2.97e-06,-97.33322,2023-09-02T16:54:49.725Z,2.8458e-08,178.73442,2025-03-11T03:40:51.317Z,,2025-05-05T01:04:38.804Z,memes
butthole-coin,butthole,Butthole Coin,https://coin-images.coingecko.com/coins/images/53183/large/1000281355.jpg?1735563013,0.00733595,7342929.0,1694.0,7342929.0,1273010.0,0.00770623,0.00698248,-0.000129433829274549,-1.73379,-117464.86563248001,-1.57451,999991959.0,999991959.0,999991959.0,0.133071,-94.48919,2025-01-06T20:06:06.054Z,0.00585235,25.30526,2025-02-19T05:01:48.609Z,,2025-05-05T01:04:37.897Z,memes
phnix,phnix,PHNIX,https://coin-images.coingecko.com/coins/images/52497/large/photo_2024-12-03_21-46-21_%281%29.jpg?1733459422,1.372e-05,7263145.0,1703.0,8063316.0,334117.0,1.574e-05,1.356e-05,-1.1415155311e-08,-0.08315,-20562.20457792934,-0.2823,530550000000.0,589000000000.0,589000000000.0,0.00012824,-89.26942,2024-12-28T09:07:35.423Z,6.97e-06,97.46179,2025-02-28T10:51:08.893Z,,2025-05-05T01:04:37.041Z,memes
dogeai-2,$dogeai,DOGEai,https://coin-images.coingecko.com/coins/images/53854/large/dogeai_pfp.jpg?1737610397,0.00944354,7239013.0,1704.0,9440391.0,942408.0,0.00978572,0.00923949,-0.000270722926840876,-2.78686,-194286.9831728451,-2.61374,766555074.007132,999663857.340466,1000000000.0,0.119063,-92.07453,2025-01-23T14:41:13.630Z,0.00573712,64.47858,2025-04-10T19:26:17.454Z,,2025-05-05T01:04:38.394Z,memes
number,$number,NUMBER,https://coin-images.coingecko.com/coins/images/53149/large/Screen_Shot_2024-12-27_at_2.06.14_PM.png?1735406170,0.00722682,7231125.0,1708.0,7231125.0,319.09,0.00736897,0.00719114,-0.000111527003609751,-1.51978,-119693.98097931966,-1.62831,1000000000.0,1000000000.0,1000000000.0,0.059955,-87.95319,2025-01-04T23:15:42.700Z,0.00719082,0.44268,2025-04-30T14:07:57.334Z,,2025-05-05T01:04:40.071Z,memes
pain,pain,Pain,https://coin-images.coingecko.com/coins/images/54493/large/pain.jpg?1740020794,1.43,7133587.0,1716.0,14267223.0,3052134.0,1.52,1.43,-0.07490197214268246,-4.98863,-372727.10853952914,-4.96551,4999966.041277,9999966.041277,10000000.0,24.3,-94.1306,2025-02-20T03:51:07.898Z,1.049,36.01645,2025-04-07T07:05:53.410Z,,2025-05-05T01:04:38.343Z,memes
kango,kango,KANGO,https://coin-images.coingecko.com/coins/images/51107/large/curcular_logo.png?1732827496,2.472e-05,7090480.0,1723.0,7090480.0,542789.0,2.596e-05,2.453e-05,-4.71147187676e-07,-1.87058,-125793.1374290688,-1.74319,287000000000.0,287000000000.0,287000000000.0,0.00015872,-84.39275,2024-11-22T13:11:17.745Z,8.16e-06,203.51834,2024-10-29T14:05:50.643Z,,2025-05-05T01:04:38.616Z,memes
mumu-the-bull-3,mumu,MUMU THE BULL,https://coin-images.coingecko.com/coins/images/35966/large/24581.png?1710261982,3.01e-06,7004080.0,1725.0,7004080.0,265230.0,3.17e-06,2.92e-06,-6.4411598398e-08,-2.0976,-140320.61455521826,-1.96406,2329784918419.684,2329784918419.684,2329948339577.0,0.00012003,-97.50366,2024-07-29T11:40:32.510Z,2.24e-06,33.78157,2025-04-06T23:25:44.378Z,,2025-05-05T01:04:37.076Z,memes
shiba-inu-treat,treat,Shiba Inu Treat,https://coin-images.coingecko.com/coins/images/53501/large/Treat_blk_200x200.png?1736524245,0.00325016,6977820.0,1729.0,32430448.0,3130990.0,0.00363869,0.00319337,-0.000254154221566604,-7.25262,-577628.7713330751,-7.6452,2151626009.4061875,10000000000.0,10000000000.0,0.01951083,-83.35819,2025-01-25T10:50:44.130Z,0.00305646,6.2325,2025-04-21T22:45:14.167Z,,2025-05-05T01:04:41.318Z,memes
dolan-duck,dolan,Dolan Duck,https://coin-images.coingecko.com/coins/images/36033/large/dolannew200x200trans.png?1729470815,0.070729,6947715.0,1731.0,6947715.0,134634.0,0.077344,0.069829,-0.006231105806546983,-8.09654,-608701.1741867512,-8.05542,98230064.637438,98230064.637438,98235225.0,0.896515,-92.09594,2024-10-18T13:40:18.588Z,0.00567018,1149.71502,2024-06-24T18:40:44.109Z,,2025-05-05T01:04:37.094Z,memes
lmeow-2,lmeow,lmeow,https://coin-images.coingecko.com/coins/images/35794/large/Untitled_design_200%281%29.png?1709801192,0.00688339,6891295.0,1739.0,6891295.0,12219.97,0.00726296,0.00684691,-0.000176456322053452,-2.49944,-178066.709544898,-2.51885,1000000000.0,1000000000.0,1000000000.0,0.098616,-93.02255,2024-11-18T08:42:43.808Z,0.00337218,104.04898,2024-06-24T17:08:31.617Z,,2025-05-05T01:04:37.367Z,memes
slothana,sloth,Slothana,https://coin-images.coingecko.com/coins/images/38036/large/Sloth_logo.jpeg?1716328366,0.00370237,6858748.0,1741.0,6858748.0,488429.0,0.00378616,0.00353718,0.00015397,4.33921,282578.0,4.297,1854754050.228644,1854754050.228644,2000000000.0,0.04078933,-90.94076,2024-05-22T01:09:52.942Z,0.0019426,90.21969,2025-02-25T11:46:43.342Z,,2025-05-05T01:04:38.640Z,memes
jeff-3,jeff,Jeff,https://coin-images.coingecko.com/coins/images/38693/large/jef_jeffing_no_background.png?1718764325,6.85,6848101.0,1742.0,6848101.0,60230.0,7.17,6.79,-0.2850435370657456,-3.99256,-277961.7164814584,-3.90064,998404.0,998404.0,1000000.0,130.31,-94.73958,2024-12-08T23:00:42.934Z,1.88,264.03969,2024-10-10T18:01:12.097Z,,2025-05-05T01:04:36.822Z,memes
